DATE,TIME,FC_SSITC_TEST,FETCH_FILTER,CO2,FC,H2O,G1,G2,H,H_SSITC_TEST,LE,LE_SSITC_TEST,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,ALB,LW_IN,LW_OUT,NDVI,NDVIref,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,TS5,TS10,TS20,TS40,SALINITY,WTD,MO_LENGTH,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WD,WS,WS_MAX,ZL,GPP,NEE,RECO
1/1/16,0:15,1,1,416.1938666,0.659696139,5.133471481,NaN,NaN,-13.43925494,1,4.481118297,1,101.2684888,79.1,4.499640231,0.147050428,3.2,1.559174828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016,20.70260021,0.450839866,0.144276652,0.502598742,0.205730248,252.5023556,2.978241566,5.23277092,0.675470707,NaN,0.469941762,NaN
1/1/16,0:45,1,1,416.2466212,0.465526288,5.120507937,NaN,NaN,-10.65521596,1,3.666540987,1,101.2565651,78.7,4.490208398,0.143076084,3.2,1.589015606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015,14.58880476,0.411339698,0.118835393,0.310103494,0.195315668,252.5680046,3.210205523,4.784766674,0.958611773,NaN,0.423896646,NaN
1/1/16,1:15,7,0,416.5821082,NaN,5.160189991,NaN,NaN,-3.990527033,1,1.118220935,1,101.2334314,80.5,4.24821683,0.141394391,3,1.436858443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014,5.909313475,0.373874916,0.063386257,0.685079183,0.114485913,234.0583496,2.703766775,3.767892599,2.366772394,NaN,0.352395994,NaN
1/1/16,1:45,7,0,417.0307467,NaN,5.15583399,NaN,NaN,-4.983607059,3,1.208805185,3,101.23488,82.7,3.938801033,0.180579658,2.6,1.243551968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012,20.69968398,0.357300821,0.103655618,0.379644688,0.106248527,204.8113174,3.67123578,4.664224625,0.675759109,NaN,0.532301644,NaN
1/1/16,2:15,4,1,417.2900179,0.154251902,5.185552755,NaN,NaN,-2.806442673,4,0.67371463,1,101.2360128,85.8,3.508105336,0.14438856,2.2,0.995664762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011,22.08725079,0.239090357,0.0874722,0.253100832,0.107269087,208.4797516,3.493027975,4.511594772,0.633351798,NaN,0.56618999,NaN
1/1/16,2:45,1,1,417.2375668,0.301366939,5.153530585,NaN,NaN,-8.997957142,1,2.758620082,1,101.2283006,85.2,3.650522739,0.109704466,2.4,1.050720118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011,32.76469977,0.325609369,0.147116971,0.331685916,0.185281442,213.6050301,4.058055261,5.398490906,0.426953401,NaN,0.528292785,NaN
1/1/16,3:15,1,1,417.0088057,0.239474232,5.112153078,NaN,NaN,-8.878693556,1,2.815275596,1,101.2082806,84.2,3.659034259,0.101998704,2.4,1.121714706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012,39.26712553,0.352385207,0.155583582,0.2952781,0.183073217,216.0564308,4.105185771,5.3268857,0.356226737,NaN,0.370382119,NaN
1/1/16,3:45,1,1,416.9532629,0.360053033,5.086678817,NaN,NaN,-9.914489883,1,3.781216972,1,101.2032863,84.1,3.584575623,0.099345187,2.3,1.121820075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012,42.04431431,0.429425219,0.165129479,0.44462905,0.188634883,227.5179482,3.837528393,5.152833939,0.33269659,NaN,0.507086312,NaN
1/1/16,4:15,1,1,416.6342109,0.447053957,4.995584549,NaN,NaN,-11.71200622,1,4.731743031,1,101.1759068,82.3,3.623420884,0.113475586,2.3,1.248818239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012,43.04114357,0.531804089,0.175937366,0.322989826,0.230398396,230.7602043,4.090446141,5.933145046,0.324991365,NaN,0.632624643,NaN
1/1/16,4:45,1,1,415.7985303,0.475745468,4.900740343,NaN,NaN,-18.46573147,1,6.265341373,1,101.159378,80,3.62835322,0.156522056,2.4,1.419891759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011,56.40569872,0.550907145,0.224125895,0.439607986,0.275134564,230.6398583,4.659041048,6.737055779,0.248006856,NaN,0.566721503,NaN
1/1/16,5:15,1,1,415.2962134,0.494290082,4.806875566,NaN,NaN,-19.3218661,1,4.575615462,1,101.1692811,79.1,3.475550201,0.166011628,2.2,1.46545067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,57.84886634,0.77628468,0.229442585,0.357660755,0.264356391,239.3662109,4.088488031,6.279304028,0.241871637,NaN,0.543106337,NaN
1/1/16,5:45,1,1,415.4626943,0.330129044,4.816472074,NaN,NaN,-8.636515811,1,3.137628004,1,101.1780551,80.3,3.34048086,0.102057535,2.1,1.372738836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,22.99348894,0.392539379,0.128987154,0.318793838,0.196341497,246.3193302,3.254078996,4.680184364,0.608607073,NaN,0.680253083,NaN
1/1/16,6:15,1,1,415.2650118,0.29841103,4.792371042,NaN,NaN,-8.089433016,1,2.942897935,1,101.1833066,79.7,3.338189255,0.097105263,2.1,1.414548572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,31.28530507,0.403982089,0.139844789,0.279150188,0.170517453,243.9437618,3.245118757,5.020648956,0.447398546,NaN,0.499752208,NaN
1/1/16,6:45,1,1,415.4738193,0.350432103,4.797770668,NaN,NaN,-7.976097185,1,3.363827636,1,101.1774697,80,3.290104882,0.09876542,2,1.384990116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,20.47914634,0.503162165,0.120848834,0.258138735,0.156656974,237.9520454,2.873383599,4.487055779,0.683622245,NaN,0.49866441,NaN
1/1/16,7:15,1,0,415.5859351,0.215402812,4.803444687,NaN,NaN,-6.69151937,1,1.782039562,1,101.1791522,81.3,3.067177142,0.133445106,1.8,1.278916347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.003,5.856269192,0.524499397,0.075093042,0.315419612,0.138989276,232.1980972,3.3102682,4.969156742,2.39060049,NaN,0.32517275,NaN
1/1/16,7:45,4,1,414.8630669,0.133646479,4.696402249,NaN,NaN,-4.384978772,1,0.498006244,1,101.1855572,79.3,3.099641905,0.100892159,1.9,1.424557248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.005,14.11401439,0.312783522,0.087455249,0.222345873,0.139896924,222.096241,3.212053821,4.598594189,0.991921902,NaN,0.124427597,NaN
1/1/16,8:15,8,0,414.3170091,NaN,4.720615337,NaN,NaN,-14.89889598,1,9.51816318,1,101.1831849,78.5,3.280398495,0.19760656,2.1,1.498166982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.007,58.94700084,0.649596574,0.211737642,0.524547355,0.307863025,230.4103928,3.20270598,5.798325062,0.237501481,NaN,0.225941826,NaN
1/1/16,8:45,2,1,413.4495969,0.417654853,4.704644581,NaN,NaN,-8.026966222,1,10.9858424,1,101.1978461,75.6,3.669918057,0.059792994,2.5,1.743059984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.009,148.4029977,0.636392743,0.23437382,0.490253274,0.327609642,229.7519989,4.068258555,6.422488213,0.094337717,NaN,0.48128191,NaN
1/1/16,9:15,1,1,413.1308663,0.230074926,4.695474112,NaN,NaN,-3.51714093,6,20.98268875,1,101.2094393,74.2,3.839813202,0.083003143,2.6,1.854545602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.011,793.8144166,0.717561596,0.311287069,0.588557307,0.396157623,233.3233452,4.58061408,6.704687595,0.017636364,NaN,0.411606374,NaN
1/1/16,9:45,4,1,412.6389955,0.653829266,4.715447481,NaN,NaN,2.343107037,1,32.09057446,1,101.2092346,72.2,4.25946254,0.188593081,3,2.048444569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.013,-1505.091671,0.853642709,0.336485357,0.575517128,0.37981556,233.7330933,4.644555518,7.654207707,-0.009301759,NaN,0.78191876,NaN
1/1/16,10:15,8,0,411.5826147,NaN,4.641567848,NaN,NaN,22.01509668,1,38.54788257,1,101.1614585,67.1,4.838080251,0.208791815,3.7,2.531239756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.014,-194.4563819,0.799796807,0.35905594,0.695104699,0.4420524,238.0361443,4.919114875,7.802231789,-0.07199558,NaN,-0.32460963,NaN
1/1/16,10:45,6,1,410.7325614,-0.210042045,4.595447202,NaN,NaN,54.03104302,1,59.00639969,1,101.1079893,60,5.362436179,0.331727117,4.3,3.193010176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,624.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.013,-109.2631069,0.919077196,0.399763971,1.046574734,0.517965889,247.5189114,5.069094,8.665309906,-0.128131081,NaN,-0.149413422,NaN
1/1/16,11:15,7,0,410.1522403,NaN,4.41381461,NaN,NaN,39.98502237,1,56.36687258,1,101.0509094,54.2,5.441505929,0.198822511,4.4,3.678461457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,594.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.007,-248.8414387,1.296664872,0.475847927,1.16950807,0.622231223,254.355916,6.367299731,12.16248035,-0.056260726,NaN,-0.75025136,NaN
1/1/16,11:45,6,1,409.3642403,-0.365113247,4.231795068,NaN,NaN,12.44382419,1,60.27277367,1,101.0194712,50.9,5.551645081,0.106421144,4.4,3.943503383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.001,-981.0069349,1.408929487,0.509403815,1.353537862,0.680379734,266.5895069,6.486543637,11.91302109,-0.014271051,NaN,-0.203380797,NaN
1/1/16,12:15,2,1,408.83395,-0.702940286,4.253707752,NaN,NaN,-9.694309136,6,44.56691335,1,100.99793,51.2,5.494155995,0.090295439,4.3,3.895472353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,257.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,1039.585123,1.354182061,0.477881332,1.495558488,0.661735729,261.7631264,6.072089519,11.4123764,0.013463063,NaN,-0.757119246,NaN
1/1/16,12:45,1,1,408.9727986,-0.597252957,4.280886782,NaN,NaN,-17.53589403,1,38.05271463,1,100.9770335,51.7,5.464927134,0.051516475,4.3,3.855559726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,573.252869,1.240354297,0.477525749,1.06708863,0.562707844,257.424221,5.86608089,10.55653286,0.02441331,NaN,-0.622073137,NaN
1/1/16,13:15,2,1,408.9310591,-0.135026071,4.292547627,NaN,NaN,-4.763423379,2,38.12762033,2,100.954698,51.8,5.504554461,0.049026711,4.3,3.847577323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,1198.589614,1.14897854,0.395469465,1.203547943,0.529758546,261.5351276,5.115836017,9.281178474,0.011675389,NaN,0.009624501,NaN
1/1/16,13:45,4,1,408.6928771,0.354591104,4.163410616,NaN,NaN,-13.57067208,1,30.50605848,1,100.929801,50.2,5.444861135,0.049838804,4.3,3.975297608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,230.9078374,0.988070997,0.323841705,0.950566071,0.533224655,266.5301983,4.908382331,8.238525391,0.060604266,NaN,0.390027637,NaN
1/1/16,14:15,4,1,408.9236836,0.430757202,4.194994376,NaN,NaN,-16.64629663,1,26.56642916,1,100.9168129,50.8,5.367909661,0.055935318,4.2,3.903400036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,136.847873,0.75137356,0.291190541,0.740505024,0.462348051,264.0452251,4.086986835,7.729964733,0.102259536,NaN,0.423823357,NaN
1/1/16,14:45,9,0,408.527593,NaN,4.20024064,NaN,NaN,-4.355795314,1,14.79170306,1,100.8967166,50.2,5.34190066,0.083495812,4.4,3.999724471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,435.0845679,0.731447116,0.273958764,0.893472159,0.406783152,254.9449053,4.18744261,7.069096088,0.032163862,NaN,-0.530603596,NaN
1/1/16,15:15,9,0,408.1511617,NaN,4.122839224,NaN,NaN,-12.92029178,2,26.41478434,1,100.8846689,48.4,5.297344441,0.096444008,4.6,4.195324288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,262.2469533,0.841769521,0.332617231,0.693301464,0.418954087,251.7128162,4.871666799,8.003466606,0.05335429,NaN,-0.549106284,NaN
1/1/16,15:45,8,0,408.1840762,NaN,4.035825704,NaN,NaN,-21.46161255,1,8.733947532,1,100.8948852,49.3,5.010104735,0.222385806,3.9,3.949001946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,25.95074657,0.720563385,0.182107344,0.673150556,0.31862737,249.685503,4.6501541,7.395737648,0.539136705,NaN,-0.260916972,NaN
1/1/16,16:15,4,1,409.1132556,0.711517957,3.991698985,NaN,NaN,-22.00431134,1,5.945961363,1,100.8916898,50.7,4.622511985,0.213297617,3.5,3.746575911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,50.4372875,0.685316027,0.229161813,0.503713746,0.266195327,237.2900085,4.291446821,6.451028824,0.277374155,NaN,0.668282608,NaN
1/1/16,16:45,4,1,410.1443342,0.156880699,4.064638978,NaN,NaN,-14.60413572,1,7.422377427,1,100.8866503,52.5,4.513136099,0.134456976,3.3,3.565527185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,47.8117992,0.461432253,0.196344037,0.374290157,0.244081285,228.092598,3.936842069,5.986337662,0.292605596,NaN,0.19225356,NaN
1/1/16,17:15,2,1,410.6808921,0.381674886,4.107668468,NaN,NaN,-18.74698449,1,8.737693445,1,100.8758536,53.4,4.429194391,0.15287737,3.2,3.476437286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009,37.18151864,0.578713496,0.196233532,0.414365196,0.250265849,233.1957588,4.409568463,6.680026054,0.376289095,NaN,0.427776122,NaN
1/1/16,17:45,2,1,411.0226953,0.157183704,4.203731364,NaN,NaN,-25.07548383,1,12.77805705,1,100.8777372,55.5,4.313267368,0.154455511,3.1,3.299323606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,60.82917918,0.534998022,0.254767696,0.513181771,0.309537338,231.9117928,4.63824332,6.978878498,0.230021187,NaN,0.18097784,NaN
1/1/16,18:15,1,1,411.1710192,0.475912842,4.278016432,NaN,NaN,-19.04901565,1,7.284006655,1,100.889145,57.3,4.187770708,0.14502135,3,3.146351621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,54.90080119,0.609841105,0.224648363,0.59541514,0.339297059,244.8433247,4.483059452,6.648406506,0.254896098,NaN,0.549589919,NaN
1/1/16,18:45,2,1,411.2147978,0.239893089,4.375214246,NaN,NaN,-27.01990076,1,10.85311283,1,100.9083816,59.4,4.052036292,0.143397948,2.8,2.954802673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,74.56694856,0.871773628,0.279490148,0.556425411,0.353343313,240.3887005,5.021242454,10.12915134,0.1876971,NaN,0.226950947,NaN
1/1/16,19:15,2,1,411.2675581,-0.756133983,4.528016629,NaN,NaN,-36.53974276,1,15.21428857,1,100.9230848,62.5,3.949761075,0.153973762,2.7,2.712328952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,130.0856156,0.953240594,0.372047568,0.835288737,0.506193722,244.5378437,5.7309389,9.989973068,0.107613743,NaN,0.344714328,NaN
1/1/16,19:45,1,1,410.6493786,-0.319681181,4.69880501,NaN,NaN,-30.50614763,1,12.33326021,1,100.9155803,67.2,3.596259304,0.179111791,2.4,2.328622701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.002,109.6472644,0.923983577,0.330950845,0.768669329,0.476370591,246.4790382,5.508651396,9.452101708,0.127682164,NaN,-0.33000558,NaN
1/1/16,20:15,1,1,410.6170632,-0.239413251,4.764138004,NaN,NaN,-25.40356165,1,9.587762163,1,100.9116848,71,3.275309649,0.146037253,2,2.008235668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.004,109.4898043,0.91350893,0.311186297,0.649393397,0.417756357,248.5083427,5.088286497,8.589128494,0.127865787,NaN,-0.104675055,NaN
1/1/16,20:45,4,1,411.0984058,-0.284131115,4.701984759,NaN,NaN,-28.3140627,1,9.391164855,1,100.8929093,71.5,3.051178489,0.169996558,1.8,1.949150901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.006,87.96756244,0.793343435,0.299971681,0.667127142,0.433234198,251.8447685,5.526794754,8.877511978,0.159149573,NaN,-0.187237839,NaN
1/1/16,21:15,2,1,411.9676835,-0.500522868,4.517595288,NaN,NaN,-37.25036954,1,9.727250796,1,100.8954897,70.2,2.734780605,0.20445153,1.5,2.000221133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.009,56.16443554,0.74542697,0.283038241,0.678812292,0.394213826,254.35672,5.083998833,7.92630434,0.249268062,NaN,-0.548234999,NaN
1/1/16,21:45,7,0,412.6802868,NaN,4.213361458,NaN,NaN,-29.45135062,1,10.93729862,1,100.8982643,65.2,2.638034869,0.157825631,1.4,2.32126148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.011,44.79642761,1.159895847,0.242716156,0.531055378,0.338140001,253.7575932,4.444508585,8.306837082,0.312524921,NaN,0.49100807,NaN
1/1/16,22:15,7,0,411.9730505,NaN,3.961130053,NaN,NaN,-19.4751955,1,6.622512173,2,100.904126,60.1,2.671445519,0.14191182,1.5,2.678148258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.013,63.34822195,0.85753444,0.237366984,0.55684295,0.368841542,256.547987,4.336982091,8.023834229,0.221000678,NaN,0.490373867,NaN
1/1/16,22:45,4,1,411.8597471,0.275234618,3.469495338,NaN,NaN,-31.2443181,1,19.12201028,1,100.9150973,51.2,2.673403434,0.139223083,1.6,3.29607026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.016,71.19207245,0.926926834,0.288932349,0.859970122,0.500802032,264.2315164,5.120471835,9.604554176,0.196651109,NaN,0.211814735,NaN
1/1/16,23:15,7,0,412.3056804,NaN,3.603472817,NaN,NaN,-37.33678403,1,11.8718585,4,100.9250395,54.1,2.321592842,0.162360007,1.2,3.023553818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.018,69.15884176,0.914506452,0.303631967,1.068031724,0.53002491,260.0587721,4.908772665,8.897563934,0.20243254,NaN,0.531946452,NaN
1/1/16,23:45,2,1,412.7601712,-0.141372079,3.397272593,NaN,NaN,-39.20266021,1,16.7728222,1,100.9240497,52.1,2.029717554,0.163345889,0.9,3.096463531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02,73.26045931,0.983209261,0.314593347,0.824198417,0.521506708,260.9141607,5.581780369,10.83213902,0.191098993,NaN,-0.445050287,NaN
1/2/16,0:15,4,1,413.5972973,0.194961055,3.384955308,NaN,NaN,-32.75562183,1,9.572370514,1,100.9504791,53.5,1.556358039,0.235473327,0.5,2.931271887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.022,47.92035139,1.020265669,0.257211705,0.620569526,0.366784925,259.6384525,4.101526361,8.216292381,0.292151447,NaN,0.300108372,NaN
1/2/16,0:45,8,0,414.3065753,NaN,3.382893453,NaN,NaN,-31.74882304,1,8.692964161,1,100.9711847,54.7,1.288947927,0.206261177,0.2,2.802108115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.024,43.65634718,0.854980833,0.24673662,0.551898828,0.366129346,258.6236162,4.040046791,7.557130814,0.320686473,NaN,0.447333023,NaN
1/2/16,1:15,1,1,414.1636023,-0.239322775,3.387021731,NaN,NaN,-24.92573819,1,4.200549407,1,100.9878918,56.3,0.956818744,0.212734017,-0.1,2.652367061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.027,42.20664606,0.663529506,0.22506663,0.55712964,0.324256043,256.8191414,4.184036858,6.750571251,0.331701315,NaN,-0.391626052,NaN
1/2/16,1:45,2,1,414.5489577,-0.332181839,3.418409092,NaN,NaN,-28.89000067,1,5.029024995,1,100.9970036,58.5,0.653361848,0.199067536,-0.4,2.471426231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.029,50.15222526,0.735284306,0.250400632,0.632698044,0.330999125,257.5193682,4.5067038,8.245896339,0.279150126,NaN,-0.327279815,NaN
1/2/16,2:15,1,1,414.8041782,-0.315822113,3.418871065,NaN,NaN,-34.88111579,1,7.09339015,1,101.0165966,58.9,0.608320643,0.192547454,-0.5,2.432128125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.031,49.612587,0.731379319,0.265639761,0.594903422,0.404544757,258.8658428,4.662528453,8.314210892,0.282186454,NaN,-0.369450412,NaN
1/2/16,2:45,1,1,414.8042933,-0.146732609,3.389630979,NaN,NaN,-35.92409417,1,7.606270301,1,101.0092958,59,0.491794917,0.167373971,-0.6,2.410857647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.033,41.84066606,0.722047628,0.253462468,0.639768783,0.442801421,261.5163508,5.003842616,8.143407822,0.334602704,NaN,-0.183408733,NaN
1/2/16,3:15,1,1,414.9301092,-0.338264754,3.371015325,NaN,NaN,-32.79650153,1,6.198011781,1,101.007042,59.3,0.324060247,0.184102886,-0.8,2.362991663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.034,47.75804693,0.759445539,0.256958752,0.657921783,0.423433945,262.2684016,4.557249092,7.326554775,0.293144316,NaN,-0.312946106,NaN
1/2/16,3:45,1,1,415.2200602,-0.32751675,3.37783737,NaN,NaN,-41.07223404,1,6.429883842,1,100.9957851,60.3,0.156091366,0.191206631,-0.9,2.290315316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.035,51.55866446,0.676469822,0.284167231,0.5787517,0.37195224,258.875802,4.647729853,7.006314755,0.27153535,NaN,-0.408162803,NaN
1/2/16,4:15,1,1,415.388789,-0.476829925,3.385984415,NaN,NaN,-25.49733599,1,3.873953495,1,100.9969088,62,-0.118304581,0.200421813,-1.2,2.150736138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.034,26.75331863,0.77141349,0.194789734,0.468535886,0.31321332,250.5178566,4.251881874,6.991239071,0.523299565,NaN,-0.309002861,NaN
1/2/16,4:45,1,1,415.5452597,-0.65431891,3.35527341,NaN,NaN,-39.32344322,1,7.35693424,1,101.0043023,61.4,-0.073914728,0.202791718,-1.2,2.184695043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.034,47.6489462,0.675733886,0.272778474,0.550544728,0.38777202,250.7191296,4.861363426,7.529452324,0.293815522,NaN,-0.604178503,NaN
1/2/16,5:15,1,1,415.9195864,-0.597316765,3.343640085,NaN,NaN,-20.35051402,1,5.152774194,1,101.0367334,60.9,-0.012699869,0.155227286,-1.1,2.227149579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.035,52.51467575,0.605931538,0.226204662,0.597803561,0.339903809,241.8827877,4.21419816,7.122972488,0.266592144,NaN,-0.53414145,NaN
1/2/16,5:45,1,1,416.1055171,-0.517920379,3.358955,NaN,NaN,-23.67371632,1,7.55142888,1,101.0559063,60.3,0.181903751,0.127670694,-0.9,2.290315316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.037,70.44517228,0.64743908,0.262359726,0.554067328,0.36288428,242.4234982,4.847860829,7.279312611,0.198736117,NaN,-0.343180449,NaN
1/2/16,6:15,4,1,416.3106544,-0.669321291,3.392936297,NaN,NaN,-15.47906584,1,5.064750294,1,101.0777078,61.1,0.10107236,0.142950672,-1,2.229920287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.039,23.15329191,0.776286334,0.157133309,0.510189797,0.2845541,237.851265,3.758902388,6.932808876,0.604665637,NaN,0.504325299,NaN
1/2/16,6:45,9,0,416.9103385,NaN,3.410122426,NaN,NaN,-9.552370688,3,1.750128111,3,101.0818436,62.8,-0.151226484,0.142130924,-1.2,2.105457526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.042,27.85874923,0.523668736,0.142296661,0.301402295,0.158936875,227.2924767,3.105893932,4.736774445,0.502535124,NaN,0.512116444,NaN
